Time,Timestamp(ns since boot),CPU0 Temp,CPU1 Temp,CPU2 Temp,CPU3 Temp,GPU Temp,PopMem Temp,CPU0 Freq,CPU1 Freq,CPU2 Freq,CPU3 Freq,CPU %user,CPU %system,CPU %irqs,CPU %steal,CPU %idle,MemTotal kB,MemFree kB,MemSnapcam kB
01-01 00:00:25,22302933689,42,43,43,42,39,38,2649600,2649600,2649600,2649600,8.31,13.94,0.00,0.00,77.75,1971144,1743908,
01-01 00:00:26,23400192282,40,41,41,41,38,38,2649600,2649600,2649600,2649600,0.23,3.90,0.23,0.00,95.64,1971144,1743364,
01-01 00:00:27,24495755146,41,42,42,43,38,37,2649600,2649600,2649600,2649600,1.44,10.07,0.00,0.00,88.49,1971144,1724800,
01-01 00:00:28,25592364729,40,41,40,41,38,37,2649600,2649600,2649600,2649600,1.81,4.99,0.00,0.00,93.20,1971144,1724892,
01-01 00:00:29,26689313166,40,41,40,40,38,37,2649600,2649600,2649600,2649600,0.47,2.56,0.00,0.00,96.98,1971144,1725232,
01-01 00:00:30,27786349364,40,41,40,41,38,37,2649600,2649600,2649600,2649600,4.88,6.74,0.00,0.00,88.37,1971144,1719032,
01-01 00:00:31,28881768738,39,40,40,40,38,37,2649600,2649600,2649600,2649600,0.23,4.78,0.00,0.00,94.99,1971144,1718320,
01-01 00:00:32,29978164623,39,40,40,41,38,37,2649600,2649600,2649600,2649600,0.23,4.56,0.00,0.00,95.22,1971144,1718196,
01-01 00:00:33,31075506394,40,40,40,40,38,37,2649600,2649600,2649600,2649600,0.23,3.00,0.00,0.00,96.77,1971144,1718460,
01-01 00:00:34,32174801029,39,40,40,40,38,37,2649600,2649600,2649600,2649600,0.46,4.10,0.00,0.00,95.44,1971144,1718840,
01-01 00:00:36,33271107434,39,40,40,40,38,37,2649600,2649600,2649600,2649600,0.23,3.02,0.00,0.00,96.75,1971144,1718652,
01-01 00:00:37,34367296340,39,40,40,40,38,38,2649600,2649600,2649600,2649600,0.23,3.45,0.00,0.00,96.32,1971144,1719116,
01-01 00:00:38,35463660715,39,40,40,41,38,38,2649600,2649600,2649600,2649600,0.23,3.90,0.00,0.00,95.87,1971144,1719004,
01-01 00:00:39,36559870975,40,41,40,41,38,38,2649600,2649600,2649600,2649600,0.23,4.39,0.00,0.00,95.38,1971144,1718328,
01-01 00:00:40,37656253579,40,40,40,41,38,38,2649600,2649600,2649600,2649600,0.92,3.44,0.23,0.00,95.41,1971144,1718404,
01-01 00:00:41,38753296391,41,42,43,44,38,38,2649600,2649600,2649600,2649600,1.81,6.32,0.00,0.00,91.87,1971144,1710720,
01-01 00:00:42,39884389932,47,48,45,46,39,38,2649600,2649600,2649600,2649600,32.34,35.55,0.00,0.00,32.11,1971144,1589784,23988
01-01 00:00:43,41002458473,47,46,47,46,40,39,2649600,2649600,2649600,2649600,17.15,24.50,1.56,0.00,56.79,1971144,1515056,23988
01-01 00:00:45,42197701129,46,45,49,47,40,39,2649600,2649600,2649600,2649600,21.65,30.52,1.73,0.00,46.10,1971144,1480996,31936
01-01 00:00:46,43348605347,49,51,45,45,41,40,2649600,2649600,2649600,2649600,28.01,32.82,1.53,0.00,37.64,1971144,1466192,38808
01-01 00:00:47,44478268680,50,45,44,44,40,40,2649600,2649600,2649600,2649600,18.45,13.21,0.00,0.00,68.34,1971144,1471784,38768
01-01 00:00:48,45612273159,50,46,45,45,40,40,2649600,2649600,2649600,2649600,18.44,16.05,0.22,0.00,65.29,1971144,1472632,38824
01-01 00:00:49,46743095606,50,45,43,43,40,40,2649600,2649600,2649600,2649600,18.06,14.90,0.00,0.00,67.04,1971144,1473736,38976
01-01 00:00:50,47875573002,45,45,51,45,40,40,2649600,2649600,2649600,2649600,18.95,15.30,0.23,0.00,65.53,1971144,1474900,38928
01-01 00:00:51,49019641022,46,45,45,51,40,40,2649600,2649600,2649600,2649600,19.29,17.40,0.84,0.00,62.47,1971144,1475056,38964
01-01 00:00:52,50150911959,45,51,43,45,40,40,2649600,2649600,2649600,2649600,18.18,16.41,0.22,0.00,65.19,1971144,1475128,38944
01-01 00:00:54,51278504198,45,44,51,45,41,40,2649600,2649600,2649600,2649600,17.49,19.73,0.45,0.00,62.33,1971144,1455024,38980
01-01 00:00:55,52414029458,45,44,51,47,41,39,2649600,2649600,2649600,2649600,20.00,15.23,0.00,0.00,64.77,1971144,1454272,38856
01-01 00:00:56,53547142375,46,51,44,44,40,39,2649600,2649600,2649600,2649600,16.67,18.83,0.22,0.00,64.29,1971144,1455056,38884
01-01 00:00:57,54688747739,45,51,43,48,40,39,2649600,2649600,2649600,2649600,19.09,12.27,0.23,0.00,68.41,1971144,1454404,38948
01-01 00:00:58,55828084405,44,47,44,51,40,39,2649600,2649600,2649600,2649600,15.35,17.61,0.23,0.00,66.82,1971144,1454352,38976
01-01 00:00:59,56962477790,50,45,43,43,40,39,2649600,2649600,2649600,2649600,17.74,13.97,0.00,0.00,68.29,1971144,1453896,39088
01-01 00:01:00,58092997269,46,52,43,44,40,39,2649600,2649600,2649600,2649600,16.44,14.58,0.00,0.00,68.98,1971144,1454568,38968
01-01 00:01:02,59231755654,47,51,44,45,40,40,2649600,2649600,2649600,2649600,15.91,15.23,0.00,0.00,68.86,1971144,1454456,39112
01-01 00:01:03,60367256539,44,47,44,51,40,39,2649600,2649600,2649600,2649600,17.20,17.63,0.22,0.00,64.95,1971144,1454444,39168
01-01 00:01:04,61501522059,44,44,45,52,40,39,2649600,2649600,2649600,2649600,17.28,14.06,0.00,0.00,68.66,1971144,1454608,39096
01-01 00:01:05,62634056486,49,45,46,46,41,40,2649600,2649600,2649600,2649600,16.70,15.82,0.22,0.00,67.25,1971144,1453872,41188
01-01 00:01:06,63771884923,45,44,52,46,41,40,2649600,2649600,2649600,2649600,19.45,17.97,0.85,0.00,61.73,1971144,1451916,42168
01-01 00:01:07,64907917006,46,52,44,45,41,40,2649600,2649600,2649600,2649600,17.46,14.29,0.23,0.00,68.03,1971144,1452932,41772
01-01 00:01:08,66040148464,46,52,44,44,41,40,2649600,2649600,2649600,2649600,18.06,12.04,0.23,0.00,69.68,1971144,1452444,41624
01-01 00:01:09,67170459765,46,52,44,44,41,40,2649600,2649600,2649600,2649600,16.23,17.97,0.00,0.00,65.80,1971144,1452956,41536
01-01 00:01:11,68303670390,46,53,44,44,41,40,2649600,2649600,2649600,2649600,18.33,13.80,0.00,0.00,67.87,1971144,1453000,41660
01-01 00:01:12,69437811379,46,45,52,48,41,40,2649600,2649600,2649600,2649600,15.37,14.91,0.00,0.00,69.72,1971144,1452944,41716
07-03 17:16:59,70575197472,48,53,49,49,41,40,2649600,2649600,2649600,2649600,21.24,19.91,0.88,0.00,57.96,1971144,1450068,43352
07-03 17:17:00,71717081638,51,62,59,58,42,40,2649600,2649600,2649600,2649600,66.29,16.06,0.23,0.00,17.42,1971144,1444296,43940
07-03 17:17:02,72860035804,52,57,59,52,43,41,2649600,2649600,2649600,2649600,62.33,14.13,0.67,0.00,22.87,1971144,1447548,43872
07-03 17:17:03,73984392210,52,55,57,59,43,42,2649600,2649600,2649600,2649600,40.62,18.96,1.25,0.00,39.17,1971144,1361584,44360
07-03 17:17:04,75231337470,50,49,55,50,44,42,2649600,2649600,2649600,2649600,22.29,30.06,1.23,0.00,46.42,1971144,1318992,44272
07-03 17:17:05,76375714032,52,55,50,49,44,43,2649600,2649600,2649600,2649600,21.22,16.25,0.45,0.00,62.08,1971144,1319152,44200
07-03 17:17:06,77526695698,53,56,52,54,44,43,2649600,2649600,2649600,2649600,22.00,24.84,0.44,0.00,52.72,1971144,1255376,44316
07-03 17:17:07,78693151479,56,58,52,53,44,43,2649600,2649600,2649600,2649600,19.96,30.88,0.42,0.00,48.74,1971144,1217100,44264
07-03 17:17:09,79845240229,56,56,55,51,45,44,2649600,2649600,2649600,2649600,21.18,23.69,0.91,0.00,54.21,1971144,1216232,44264
07-03 17:17:10,81002422468,56,54,52,58,45,44,2649600,2649600,2649600,2649600,24.34,32.52,1.33,0.00,41.81,1971144,1172576,51816
07-03 17:17:11,82161724394,58,56,58,55,46,44,2649600,2649600,2649600,2649600,26.36,31.79,1.21,0.00,40.64,1971144,1172880,50736
07-03 17:17:12,83313695279,57,53,53,58,46,44,2649600,2649600,2649600,2649600,23.28,32.54,0.65,0.00,43.53,1971144,1169616,53872
07-03 17:17:13,84475577258,57,56,53,58,46,44,2649600,2649600,2649600,2649600,19.46,33.78,1.34,0.00,45.41,1971144,1173196,50656
07-03 17:17:14,85652832310,57,55,59,54,46,45,2649600,2649600,2649600,2649600,22.61,32.37,1.45,0.00,43.57,1971144,1170848,52972
07-03 17:17:16,86812330122,59,55,59,54,46,45,2649600,2649600,2649600,2649600,20.27,24.55,0.45,0.00,54.73,1971144,1172940,50944
07-03 17:17:17,87979130798,59,60,52,53,46,45,2649600,2649600,2649600,2649600,23.52,19.86,0.68,0.00,55.94,1971144,1174816,48580
07-03 17:17:18,89141252777,61,55,53,53,46,45,2649600,2649600,2649600,2649600,20.95,26.35,0.43,0.00,52.27,1971144,1174916,48572
07-03 17:17:19,90305556162,58,56,59,55,47,45,2649600,2649600,2649600,2649600,22.30,21.63,1.55,0.00,54.53,1971144,1174760,48556
07-03 17:17:20,91448487255,58,55,53,58,47,46,2649600,2649600,2649600,2649600,23.42,20.72,2.93,0.00,52.93,1971144,1173048,50164
07-03 17:17:21,92610205536,56,54,53,60,47,46,2649600,2649600,2649600,2649600,22.44,24.36,0.43,0.00,52.78,1971144,1173152,50004
07-03 17:17:23,93770549807,60,56,56,57,47,46,2649600,2649600,2649600,2649600,23.29,23.93,0.43,0.00,52.35,1971144,1172900,50268
07-03 17:17:24,94929860848,61,54,53,55,47,46,2649600,2649600,2649600,2649600,24.78,19.87,0.89,0.00,54.46,1971144,1172924,50084
07-03 17:17:25,96078615118,58,61,54,54,47,46,2649600,2649600,2649600,2649600,19.65,25.98,1.53,0.00,52.84,1971144,1173076,50076
07-03 17:17:26,97243286107,59,62,55,55,48,46,2649600,2649600,2649600,2649600,21.57,28.23,1.21,0.00,48.99,1971144,1172992,50264
07-03 17:17:27,98409758919,60,62,56,55,48,47,2649600,2649600,2649600,2649600,22.78,25.38,0.00,0.00,51.84,1971144,1172824,50436
07-03 17:17:28,99567638867,58,56,60,57,48,47,2649600,2649600,2649600,2649600,21.73,24.83,2.00,0.00,51.44,1971144,1172552,49672
07-03 17:17:29,100735481314,59,62,55,56,48,47,2649600,2649600,2649600,2649600,18.26,32.16,0.62,0.00,48.96,1971144,1175588,49256
07-03 17:17:31,101894535429,59,58,56,59,48,47,2649600,2649600,2649600,2649600,22.27,22.93,1.53,0.00,53.28,1971144,1175496,49580
07-03 17:17:32,103049623657,58,61,54,57,48,47,2649600,2649600,2649600,2649600,20.36,23.30,1.13,0.00,55.20,1971144,1175344,49224
07-03 17:17:33,104205015376,60,63,55,55,49,47,2649600,2649600,2649600,2649600,16.52,26.47,0.90,0.00,56.11,1971144,1175536,49480
07-03 17:17:34,105362225427,60,62,57,57,49,47,2649600,2649600,2649600,2649600,23.48,26.21,0.21,0.00,50.10,1971144,1175284,49532
07-03 17:17:35,106516389125,59,57,56,62,49,47,2649600,2649600,2649600,2649600,23.48,22.80,0.45,0.00,53.27,1971144,1175700,49316
07-03 17:17:36,107688463239,59,57,56,63,49,48,2649600,2649600,2649600,2649600,22.74,22.74,0.44,0.00,54.08,1971144,1175656,48944
07-03 17:17:38,108843908134,60,59,57,62,49,48,2649600,2649600,2649600,2649600,21.59,26.62,1.05,0.00,50.73,1971144,1175132,48916
07-03 17:17:39,110005833915,61,63,56,56,49,48,2649600,2649600,2649600,2649600,23.65,24.27,0.83,0.00,51.24,1971144,1176172,48488
07-03 17:17:40,111163275477,60,62,56,56,50,48,2649600,2649600,2649600,2649600,23.13,22.47,0.22,0.00,54.19,1971144,1175768,48600
07-03 17:17:41,112311287091,60,58,62,57,50,48,2649600,2649600,2649600,2649600,22.05,25.98,0.44,0.00,51.53,1971144,1176044,48496
07-03 17:17:42,113470840164,60,58,57,63,50,48,2649600,2649600,2649600,2649600,21.97,27.52,1.03,0.00,49.49,1971144,1175756,48716
07-03 17:17:43,114633819330,59,57,57,63,50,48,2649600,2649600,2649600,2649600,19.74,26.32,0.88,0.00,53.07,1971144,1175344,48720
07-03 17:17:45,115803432090,61,65,57,57,50,49,2649600,2649600,2649600,2649600,21.24,23.89,0.88,0.00,53.98,1971144,1176308,48448
07-03 17:17:46,116958655527,61,59,58,63,50,49,2649600,2649600,2649600,2649600,19.05,27.92,0.65,0.00,52.38,1971144,1175624,48576
07-03 17:17:47,118104281152,61,58,62,57,50,49,2649600,2649600,2649600,2649600,21.37,25.93,1.45,0.00,51.24,1971144,1175272,48544
07-03 17:17:48,119261394276,62,62,57,57,51,49,2649600,2649600,2649600,2649600,18.95,23.06,1.83,0.00,56.16,1971144,1175316,48260
07-03 17:17:49,120415398755,63,64,59,58,51,49,2649600,2649600,2649600,2649600,19.81,20.99,0.94,0.00,58.25,1971144,1175572,48520
